key	text	tooltip
advice_levels_advice_item_title_1222703105	Taxation	false
advice_levels_advice_item_title_1258103965	Enlisting Generals and Admirals	false
advice_levels_advice_item_title_1258106865	Bankruptcy	false
advice_levels_advice_item_title_1060726906	Recruiting Troops	false
advice_levels_advice_item_title_1152775702	Garrisoned Units	false
advice_levels_advice_item_title_1220024674	Moving Your Armies	false
advice_levels_advice_item_title_1228307946	Building a dockyard	false
advice_levels_advice_item_title_1489756505	Armed Citizenry	false
diplomacy_strings_string_european_monarchy_reject_demand_single_payment	Your demand, sir, is unreasonable, and your purses will go unfilled from our treasury!	false
names_name_names_scottishForbes	Forbes	false
names_name_names_spanishAlonso	Alonso	false
names_name_names_swedishTorill	Torill	false
advice_levels_advice_item_title_4066993	Ungarrisoned Region	false
advice_levels_advice_item_title_1394332445	Suggested Recruitment...	false
advice_levels_advice_item_title_1466490438	Suggested Research...	false
names_name_names_german_catholicvon_Mittrowítz	von Mittrowítz	false
names_name_names_persianNusrat	Nusrat	false
names_name_names_scottishLennox	Lennox	false
regions_onscreen_eur_brandenburg	Brandenburg	false
advice_levels_advice_item_title_1843578025	Suggested Research...	false
advice_levels_advice_item_title_1066088672	Suggested Recruitment...	false
advice_levels_advice_item_title_1668586924	Suggested Recruitment...	false
names_name_names_scottishBarras	Barras	false
building_culture_variants_name_sArmy2_barracksmiddle_east	Barracks	false
advice_levels_advice_item_title_1213083271	Socket Bayonets	false
advice_levels_advice_item_title_1222098470	Important Mission	false
advice_levels_advice_item_title_1402760909	Suggested Construction...	false
names_name_names_persianFardin	Fardin	false
names_name_names_persianFarrin	Farrin	false
names_name_names_persianFarzin	Farzin	false
ancillaries_onscreen_name_Ancillary_Navy_Purser	Expert Purser	false
advice_levels_advice_item_title_1119584121	Suggested Recruitment...	false
advice_levels_advice_item_title_1649185866	Terrain and Movement	false
advice_levels_advice_item_title_1806104360	Suggested Construction...	false
advice_levels_advice_item_title_1960709201	Town Wealth Decreasing	false
message_event_strings_title_faction_neutral_hostileegy_european	Diplomatic Relations	false
names_name_names_german_catholicvon_Gottesheim	von Gottesheim	false
names_name_names_scottishFinley	Finley	false
building_description_texts_short_description_sheep_clearances_european	Renting to tenants may not generate a high enough income for a landowner. It can be more profitable to displace people by an animal cash crop.	false
names_name_names_german_catholicOlbers	Olbers	false
names_name_names_persianNikzad	Nikzad	false
advice_levels_advice_item_title_1793105569	Ships and Fleets	false
names_name_names_swedishTorolf	Torolf	false
advice_levels_advice_item_title_1370295055	Suggested Construction...	false
advice_levels_advice_item_title_1795590121	Suggested Construction...	false
units_on_screen_name_Small_French_Brig	Brig	false
factions_attack_desc_netherlands	You are attacking a Dutch force.	false
names_name_names_persianNoshad	Noshad	false
advice_levels_advice_item_title_1963237656	Suggested Construction...	false
message_event_strings_title_your_settlement_besiegedmiddle_east	City Besieged	false
unit_description_texts_long_description_text_Inf_Irreg_Guerillas	\\n\\nGuerrillas are not a recognised military organisation, but bands of comrades and neighbours who have adapted banditry into a way of making war. They fight hard, working in spread out formations that make them difficult for missile troops to hit effectively. They are best when employed in ambush, or as harassing skirmishers. Their “local knowledge” means they are able to hide and appear at will, using their homeland’s hidden places to help fight against invaders. They cannot be expected to fight in carefully dressed lines like disciplined soldiers, and as such are at a disadvantage against well-trained cavalry and infantry.\\n\\nHistorically, the Spanish people had an enormous capacity for carrying on wars against foreign occupiers long after their rulers had made their peace with an invader. Guerrillas often arose as part of a rebellion; the name is Spanish, and means “little war”. When his men were bogged down, Napoleon described Spain as an “ulcer”, thanks in part to the constant partisan warfare carried on by the guerrillas. They gave the French no peace or safety, even far from the front line.	false
start_pos_regions_rebel_faction_name_eur_naplesmp_eur_napoleon	Italian Revolutionaries	false
ancillaries_onscreen_name_Anc_Mistress_Strumpet	Strumpet	false
advice_levels_advice_item_title_1216289257	Lists	false
advice_levels_advice_item_title_1255460539	Looting	false
advice_levels_advice_item_title_1895229457	Suggested Construction...	false
historical_characters_on_screen_name_eur_friedrich_xaver	Friedrich Franz Xaver	false
ancillaries_colour_text_Anc_Natural_Philosopher	Reason and Science will mark the coming Age. The time of superstition is done.	false
diplomacy_strings_string_france_monarchy_acknowledge_war	Monsieur, this is a pity. French soldiers always find burying the enemy dead quite wearisome. 	false
names_name_names_german_catholicSabine	Sabine	false
names_name_names_swedishSpekke	Spekke	false
diplomacy_strings_string_spain_republic_acknowledge_war	In the name of the Republic, sir, we declare war upon your ungracious nation. And may it profit you little!	false
battles_description_NHB_Arcole	The Battle of Arcole (15-17 November, 1796) during which Napoleon successfully outflanked the Austrian army and carried the Tricolour across the Alpone river in person. By seizing the bridge the French prevented the escape of the Austrians, and therefore their planned relief of the siege at Mantua.	false
names_name_names_italianCaruso	Caruso	false
abilities_effect_text_can_attack_naval	Can instigate naval battles.	false
random_localisation_strings_string_attack_ita_austrian_alliance	You are attacking an Austrian force.	false
start_pos_regions_rebel_faction_name_spa_vascongadasspa_napoleon	Basque Guerrillas	false
names_name_names_persianAurang	Aurang	false
names_name_names_persianAriana	Ariana	false
names_name_names_persianNamdar	Namdar	false
names_name_names_persianNamvar	Namvar	false
names_name_names_prussianBodmer	Bodmer	false
start_pos_regions_rebel_faction_name_eur_pays_d_oceur_napoleon	Occitan Rebels	false
diplomacy_factor_strings_negative_factor_string_alliance	Military alliance	false
names_royalty_name_hessenMarie	Marie	false
names_name_names_swedishMagnus	Magnus	false
message_event_strings_title_your_government_change_cabinet_monarchyegy_european	New Cabinet	false
names_name_names_prussianIvonne	Ivonne	false
ancillaries_onscreen_name_Anc_Biographer	Literary Secretary	false
achievements_title_ACHIEVEMENT_C_HAVE_10_PROTECTORATES	Shield of the Protector	false
names_name_names_scottishFraser	Fraser	false
mission_text_text_main_mission_make_trade_agreement_text	Trade, sir, generates much satisfaction in those who indulge their tastes for the tawdry goods of their neighbours. While this behaviour is gentleman, it is sometimes necessary to sully one's hands with common money grubbing. Therefore, sir, put aside your finer feelings and, in the manner of a merchant or shopkeeper, barter and bargain for a trade agreement with this nation.	false
ancillaries_onscreen_name_Anc_Dilletante	Dilettante	false
random_localisation_strings_string_Naval	Naval Battle	false
names_forts_fort_name_names_german_catholicFort_Tiemens	Fort Tiemens	false
names_name_names_persianNowzar	Nowzar	false
start_pos_settlements_onscreen_name_settlement:eur_venetia:venice-623004929	Venice	false
names_name_names_prussianBecker	Becker	false
names_name_names_prussianBelser	Belser	false
names_name_names_prussianBerger	Berger	false
names_name_names_persianZhinus	Zhinus	false
diplomacy_strings_string_middle_east_republic_end_not_interested	The moon has now risen! This day’s talk wearies me. We are done! The blessings of the Prophet, peace be upon him, on you. 	false
events_onscreen_name_lewis_clark	Lewis and Clark reach the Pacific Ocean	false
names_name_names_italianDonato	Donato	false
names_name_names_prussianvon_Schultheiß	von Schultheiß	false
names_royalty_name_franceMarie-Thérèse	Marie-Thérèse	false
building_description_texts_short_description_tGuns2_musket_manufactury_european	Among other benefits, this large manufactory makes it cheaper to the recruit infantry units.	false
names_name_names_slavonic_generalFeofanov	Feofanov	false
building_description_texts_long_description_drill_school_european	\\n\\nIn an age when all battlefield manoeuvres must be performed exactly, drill is a necessary part of all military training. Constant repetition of the actions involved in loading and firing a piece are useful in themselves, but of more use is the unthinking obedience to superiors that is, literally, drilled into every man in the ranks. When a soldier is concentrating on his place in line and on not attracting the attention of his sergeant or officer, he will not worry about what the enemy might be doing. Drill has another benefit for an army too: men busy on the parade ground cannot be getting into trouble or finding a tavern!\\n\\nIn Britain, one aspect of 18th Century drill survives to this day in the form of a ceremonial parade called “Trooping the Colour”, carried out on the monarch’s official birthday on Horse Guards, in London. Originally, this parade was not a celebration but a practical exercise: the men needed to know what “the colours”, or flags, of their unit looked like. The fact that the monarch gets to review the soldiers is not the point! In battle, the men would need to be able to rally to, and then defend, these colours on command.	false
random_localisation_strings_string_technology_status_being_stolen	Your gentleman will attempt to steal this technology at the end of your turn	false
names_name_names_slavonic_generalAdodurov	Adodurov	false
names_name_names_slavonic_generalFyodorov	Fyodorov	false
names_name_names_slavonic_generalProdunov	Produnov	false
names_name_names_irishHew	Hew	false
technologies_short_description_admin1_abolition_of_the_inquisition	The abolition of this fanatical arm of the Church lifts a shadow from Europe, and will be met with relief by the guilty and the innocent alike!	false
names_name_names_slavonic_generalSkobelov	Skobelov	false
names_name_names_slavonic_generalBykovsky	Bykovsky	false
names_name_names_prussianGotthelf	Gotthelf	false
campaign_map_towns_and_ports_onscreen_name_town:egy_beni_suef:girza	Girza	false
names_name_names_prussianGotthold	Gotthold	false
names_name_names_slavonic_generalKholodov	Kholodov	false
names_name_names_greekKathranidis	Kathranidis	false
names_name_names_muslim_generalAl-Temiyat	Al-Temiyat	false
names_name_names_slavonic_generalShirokii	Shirokii	false
message_event_strings_title_disaster_fireeuropean	Fire!	false
building_description_texts_long_description_prest_poland_akademia	\\n\\nHistorically, the Akademia, or Szkoła Rycerska, was the Knights’ School or the Nobles’ Academy of Cadets. It was the first state school in Poland, established by King Stanislaw August Poniatowski, the last elected monarch of the Polish-Lithuanian Commonwealth in 1765. King Stanislaw had an abiding belief in the worth of education, both to the individual and the state. Surrounded by enemies, he did his best to advance Polish interests.\\n\\nOne of the more interesting officer cadets was Tadeusz Kościuszko (1746-1817). Benjamin Franklin recruited him to serve in the Continental Army, and he was appointed as head (military) engineer. His contributions at Ticonderoga and Saratoga, among other occasions, eventually lead to his promotion to brigadier general. He was also given citizenship, land and a large cash grant. To his eternal credit, he used his reward money to help black slaves achieve their freedom. Not satisfied with that, he returned home to Poland and organised a rising against the occupying Russians, although this ended in failure. Tsar Paul I, however, obviously thought him important and influential: in return for an oath of loyalty, 20,000 Polish prisoners of war were freed. Before his death in exile in 1815, Kościuszko had also freed all his serfs in Poland.	false
names_name_names_slavonic_generalKhohklov	Khohklov	false
names_name_names_slavonic_generalShvanova	Shvanova	false
names_name_names_hungarianOrsolya	Orsolya	false
campaign_map_towns_and_ports_onscreen_name_town:eur_portugal:evora	Evora	false
start_pos_regions_rebel_faction_name_eur_east_prussiaeur_napoleon	Prussian Rebels	false
start_pos_regions_rebel_faction_name_eur_west_prussiaeur_napoleon	Prussian Rebels	false
names_name_names_slavonic_generalSikorski	Sikorski	false
diplomacy_strings_string_indian_republic_acknowledge_cancel_trade	At last! Excellent! Your merchants were unfathomably greedy, little better than the brigands of the hills.  	false
unit_class_tooltip_cavalry_camels	Scares horses, good stamina.||This staying-power makes them increasingly useful as the battles wears on.	false
names_name_names_greekAggelosAdam	AggelosAdam	false
names_name_names_slavonic_generalBrezhnev	Brezhnev	false
names_name_names_greekMandrapilia	Mandrapilia	false
names_name_names_prussianSeverina	Severina	false
campaign_map_tooltips_tooltip_line_researchers_who_cannot_duelplayer_army	Right click to move into this army	false
regions_sea_onscreen_name_gulf_of_bothnia	Gulf of Bothnia	false
quotes_people_quote_person_onscreen_james_boswell	James Boswell, Scottish diarist and author of "The Life of Samuel Johnson"	false
message_event_strings_title_battlemap_your_general_killedeuropean	Heroic Death	false
mission_effects_text_T+1000	Treasury +1000	false
mission_effects_text_T+2000	Treasury +2000	false
names_name_names_swedishKlingspol	Klingspol	false
names_name_names_frenchCharles-Louis	Charles-Louis	false
names_name_names_italianAntonella	Antonella	false
names_name_names_persianFereydoun	Fereydoun	false
names_name_names_piratesNathaniel	Nathaniel	false
diplomacy_strings_string_tribal_both_reject_demand_single_payment	Not one bead, not one buckskin, not one pelt will be paid to you. We do not buy peace!	false
campaign_map_tooltips_tooltip_line_other_agentplayer_army	Right click to move your agent into this army	false
ministerial_positions_strings_on_screen_lord_high_admiral	Lord High Admiral	false
random_localisation_strings_string_defeat	Defeat	false
names_name_names_frenchGeorges-Louis	Georges-Louis	false
random_localisation_strings_string_uniform_editor_ottoman	Ottoman	false
effects_description_commodity_prod_cotton	%n bales of cotton produced each turn	false
names_name_names_german_catholicvon_Dreux	von Dreux	false
ministerial_positions_strings_on_screen_minister_of_the_admiralty	Minister of the Admiralty	false
names_name_names_italianAntonelli	Antonelli	false
names_name_names_swedishSwanstrom	Swanstrom	false
names_name_names_swedishGundersen	Gundersen	false
quotes_people_quote_person_onscreen_phyllis_dorothy_james	P.D. James, British author	false
random_localisation_strings_string_attack_hungary	You are attacking a Hungarian force.	false
ancillaries_colour_text_Ancillary_Presentation_Sword_1	The gift of a grateful nation for defeats inflicted on treacherous foreigners.	false
ancillaries_colour_text_Ancillary_Presentation_Sword_2	A mark of favour for a naval career of much distinction.	false
names_name_names_englishLanglands	Langlands	false
random_localisation_strings_string_defend_crimean_khanate	You are defending against a force of Crimean attackers.	false
names_name_names_swedishSonderlei	Sonderlei	false
building_culture_variants_name_pNavySpain3_steam_drydockeuropean	Steam Drydock	false
names_forts_fort_name_names_englishFort_Bovisand	Fort Bovisand	false
start_pos_regions_rebel_faction_name_eur_sardiniamp_eur_napoleon	Sardinian Rebels	false
diplomacy_strings_string_middle_east_republic_receive_friendly	Salutations, I hope our friendship may blossom like the beauty of the lotus.	false
random_localisation_strings_string_attack_maratha_rebels	You are attacking a force of Maratha Rebels.	false
random_localisation_strings_string_morale_broken	Broken	false
names_royalty_name_denmarkKarl	Karl	false
message_event_strings_title_mission_eur_prussia_alliance_russia_successeuropean	Forging an Alliance	false
names_forts_fort_name_names_spanishFort_Torija	Fort Torija	false
agent_culture_details_description_text_captaineuropean	Captain. PLACEHOLDER.	false
random_localisation_strings_string_defend_egy_mamelukes	You are defending against a force of Mameluke attackers.	false
random_localisation_strings_string_trade_agreement_tooltip_no_sea_routes	The ports in their home region are at full capacity.\\nA sea route from their capital cannot be established.	false
unit_description_texts_long_description_text_Mounted_Inf_Ottoman_Mounted_Nizam_I_Cedit	\\n\\nThe primary duty of the mounted Nizam-I Cedit is to harass the enemy and pick off important individuals within their ranks. The speed provided by their mounts mean these men can reach areas of the battlefield significantly quicker than their counterparts on foot. However, their speed and versatility is no protection if they find themselves in close combat; if pitted against line infantry they will suffer heavy losses.\\n\\nHistorically, the mounted Nizam-I Cedit were known as the Neferi Nizam-I Cedit, or the 2nd Orta provincial militia. Shortly after being raised, the 1st Orta felt the wrath of the British Ambassador, who was angered by the fact that the units of this new model army were issued with French instead of British muskets! His displeasure was the least of their problems. Although sanctioned by the sultan, the modernisation of the army was met with hostility from Ottoman traditionalists. The bayonet, for example, was a serious bone of contention: many chose to see it as a way of reducing proud warriors to little more than parts in a machine.	false
random_localisation_strings_string_alliance_tooltip_allied_war	Cannot ally with an enemy of your allies.	false
random_localisation_strings_string_attack_persian_rebels	You are attacking a force of Persian Rebels.	false
message_event_strings_title_mission_spa_france_capture_valencia_successeuropean	The Fall of Valencia	false
ancillaries_colour_text_Ancillary_Navy_Prize_Agent_Good	The man who gets the best price for a ship and its cargo is a useful - and popular - fellow.	false
random_localisation_strings_string_cannot_recruit_general_already_full	You cannot recruit a general at this time.||You have the maximum number of units in this army already.||To recruit a general you will need to disband one of your units.	false
random_localisation_strings_string_enemy_forces	Defender	false
names_forts_fort_name_names_englishFort_Austin	Fort Austin	false
names_name_names_greekVamvakidis	Vamvakidis	false
diplomacy_strings_string_indian_republic_demand_military_access	It is obvious that our armies should suffer no restrictions in their marches, even across your lands. 	false
names_forts_fort_name_names_frenchFort_Montmédy	Fort Montmédy	false
names_name_names_dutchvan_Imhoff	van Imhoff	false
message_event_strings_title_campaign_lost_your_faction_destroyedeuropean	Nation Destroyed	false
diplomacy_strings_string_indian_monarchy_accept_neutral	And so an agreement is reached. We are content in that. 	false
effects_description_mod_morale_militia	%+n to militia morale	false
names_name_names_dutchvan_Dorpe	van Dorpe	false
diplomacy_strings_string_tribal_both_receive_unfriendly	Do not think that you are welcome, but we will listen to what you say. Now, speak, for patience is soon spent. 	false
names_name_names_dutchde_Hoogh	de Hoogh	false
building_description_texts_short_description_prest_france_palais_bourbon	Governments need a suitably magnificent setting to conduct their business.	false
historical_characters_on_screen_name_eur_manuel_de_godoy	Manuel de Godoy	false
units_on_screen_name_Inf_Line_British_KGL_Foot	Kings German Legion Foot	false
names_name_names_muslim_generalibn_Jamil	ibn Jamil	false
names_forts_fort_name_names_spanishFort_Portillo	Fort Portillo	false
message_event_strings_title_agent_recruitedmiddle_east	Agent Recruited	false
diplomacy_strings_string_indian_monarchy_cancel_alliance	In the affairs of our two nations, the time has come for a parting of the ways. All things pass. 	false
names_forts_fort_name_names_swedishFort_Erstavik	Fort Erstavik	false
unit_info_card_abilities_strings_tooltip_text_skirmish	A skirmishing unit will retreat from enemies threatening their position	false
names_royalty_name_denmarkSophie	Sophie	false
effects_description_resource_prod_cattle	Produces cattle	false
random_localisation_strings_string_quit_warning	If you quit now you will lose all unsaved progress	false
shortcut_localisation_onscreen_battle_land_melee	Toggle melee mode	false
factions_attack_desc_ita_venice	You are attacking a Venetian force.	false
diplomacy_strings_string_sweden_monarchy_generic_reject_1	I don't want to talk about the things we've gone through, sir. 	false
technologies_onscreen_name_admin2_national_census	National Census	false
names_name_names_dutchvan_Horpe	van Horpe	false
names_name_names_muslim_generalAl-Dosari	Al-Dosari	false
message_event_strings_title_internal_mission_cancelledeuropean	Mission Cancelled	false
advice_levels_advice_item_title_1300166217	Suggested Recruitment...	false
advice_levels_advice_item_title_1940727579	Wavering Morale!	false
names_name_names_englishRayner	Rayner	false
advice_levels_advice_item_title_1219221623	Colonial Export Capacity Reached	false
advice_levels_advice_item_title_1236081509	Selecting Units	false
advice_levels_advice_item_title_1271902891	Supporting Morale	false
advice_levels_advice_item_title_1461811186	Undeveloped Plantation	false
names_name_names_prussianAdrian	Adrian	false
names_name_names_prussianIngrid	Ingrid	false
advice_levels_advice_item_title_1082997699	Chapter 2: A New Life	false
advice_levels_advice_item_title_1270120110	Suggested Construction...	false
advice_levels_advice_item_title_1735873080	Magazine Explosion!	false
advice_levels_advice_item_title_1268665964	Where to Start?	false
achievements_title_ACHIEVEMENT_C_WIN_ENTIRE_CAMPAIGN_USING_AUTORESOLVE	The Bronze Armchair of Comfort	false
advice_levels_advice_item_title_1208932890	Suggested Construction...	false
advice_levels_advice_item_title_1913603768	Advisor Back Button	false
message_event_strings_title_battlemap_building_captured_allieseuropean	Allies Capture Building!	false
effects_description_conversion_buddhist	Converts the populace to Buddhism	false
names_name_names_englishRidley	Ridley	false
advice_levels_advice_item_title_1026259623	Suggested Construction...	false
advice_levels_advice_item_title_1040919597	Character Traits	false
advice_levels_advice_item_title_1496539751	Missions	false
unit_description_texts_long_description_text_Cav_Light_Mamelukes	\\n\\nMounted on seemingly tireless light horses and armed with scimitars, they are commonly employed to harass an enemy force, restricting its space to manoeuvre easily. Once battle is fully joined, they will often time their charges to coincide with those of a supporting infantry unit, seeking to break the enemy quickly then wreak havoc amongst them as they flee. Their only real weakness is when facing well-trained European infantry capable of forming square.\\n\\nMamelukes were traditionally slave-soldiers of the various caliphs and sultans of the Middle Ages, captured as children and raised in the Islamic faith to provide their master with a force of men unconnected to any part of the social hierarchy. Over time, the Mamelukes accrued power of their own and even went as far as seizing control of Egypt, founding a Mameluke Sultanate in 1250. Though the Mamelukes’ strength enabled the Sultanate to repel several invasions by Christian crusaders and Mongols, they were eventually overpowered by the Ottoman Empire in 1517 and entered into the service of the Sublime Porte.	false
advice_levels_advice_item_title_1312920696	Suggested Recruitment...	false
advice_levels_advice_item_title_1475059206	Keep Them Occupied	false
advice_levels_advice_item_title_2055775840	Infiltrating Cities	false
random_localisation_strings_string_defend_papal_states	You are defending against a force of Papal attackers.	false
names_name_names_englishRodney	Rodney	false
advice_levels_advice_item_title_1355955492	Under-developed Farmland	false
advice_levels_advice_item_title_1616565454	Suggested Construction...	false
names_name_names_irishO'Malley	O'Malley	false
advice_levels_advice_item_title_1154728376	Suggested Recruitment...	false
advice_levels_advice_item_title_1465760677	The Smell of Camels	false
advice_levels_advice_item_title_1759254827	Boarding Action Meter	false
advice_levels_advice_item_title_2051045331	Taxation and Population	false
advice_levels_advice_item_title_2107169122	Spy Agent	false
advice_levels_advice_item_title_2139657651	Suggested Construction...	false
names_name_names_persianMohsen	Mohsen	false
names_name_names_swedishVidrik	Vidrik	false
start_pos_regions_rebel_faction_name_eur_smolensk_guberniyaeur_napoleon	Smolensk Rebels	false
advice_levels_advice_item_title_1227695361	Digging In	false
advice_levels_advice_item_title_1781153518	Rout All Enemy Units	false
advice_levels_advice_item_title_1904902293	Surrender with Honour	false
advice_levels_advice_item_title_2088532369	Diplomacy	false
names_name_names_italianRenier	Renier	false
advice_levels_advice_item_title_1232383231	Spying	false
units_on_screen_name_Inf_Gren_Russian_Grenadiers	Grenadiers	false
random_localisation_strings_string_round_id_july	July	false
factions_screen_adjective_sweden	Swedish	false
names_name_names_persianMaheen	Maheen	false
advice_levels_advice_item_title_1890345234	Suggested Recruitment...	false
names_name_names_persianbin_Espendiyar	bin Espendiyar	false
advice_levels_advice_item_title_1569656069	Suggested Recruitment...	false
names_name_names_englishElbert	Elbert	false
names_name_names_swedishLovisa	Lovisa	false
advice_levels_advice_item_title_1591689763	Cavalry against Bayonets	false
campaign_map_slots_onscreen_iron:eur_cleves_mark:siegen	Siegen Mines	false
names_name_names_german_catholicSylvia	Sylvia	false
advice_levels_advice_item_title_1452525359	Suggested Recruitment...	false
advice_levels_advice_item_title_1949671761	Unit Replenishment	false
advice_levels_advice_item_title_1980304136	Suggested Research...	false
advice_levels_advice_item_title_2108695357	Suggested Recruitment...	false
names_name_names_italianBalbus	Balbus	false
names_name_names_native_americanMenawa	Menawa	false
names_name_names_swedishKrantz	Krantz	false
names_name_names_swedishMoberg	Moberg	false
advice_levels_advice_item_title_1273390037	Mountain Passes	false
advice_levels_advice_item_title_1953611164	Rebellion!	false
names_name_names_englishRodger	Rodger	false
names_name_names_persianNajafi	Najafi	false
advice_levels_advice_item_title_1221662969	Recruitment	false
advice_levels_advice_item_title_1735288622	Victory is Imminent!	false
names_name_names_swedishLouise	Louise	false
diplomacy_factor_strings_negative_factor_string_cultural_alliance_broken	Alliances were not honoured	false
message_event_strings_title_region_riots_royal_traitsmiddle_east	Workers Riot!	false
names_name_names_prussianEisler	Eisler	false
names_name_names_scottishAshley	Ashley	false
names_name_names_italianCaboto	Caboto	false
names_name_names_englishBrutus	Brutus	false
message_event_strings_title_campmap_your_general_convalescedmiddle_east	General Convalesced	false
names_name_names_englishEdward	Edward	false
names_name_names_german_catholicJoseph	Joseph	false
names_name_names_german_catholicSchmid	Schmid	false
names_name_names_german_catholicSaskia	Saskia	false
names_name_names_german_catholicHubert	Hubert	false
names_name_names_persianArshia	Arshia	false
names_name_names_piratesSophia	Sophia	false
names_name_names_persianGeesou	Geesou	false
names_name_names_scottishAudley	Audley	false
mission_text_text_ita_defy_pope_heading	In Defiance of The Pope	false
names_name_names_german_catholicSophia	Sophia	false
names_name_names_persianIravan	Iravan	false
names_name_names_persianMoneer	Moneer	false
message_event_strings_title_campmap_your_general_returns_to_capitalegy_european	General Returns Home	false
campaign_map_tooltips_tooltip_line_none_or_selfnon_player_army	Left click to select, double left click to view the general's detail panel	false
names_forts_fort_name_names_spanishFort_la_Mota	Fort la Mota	false
names_name_names_german_catholicSilvia	Silvia	false
names_name_names_persianInayat	Inayat	false
names_name_names_piratesJoseph	Joseph	false
character_trait_levels_onscreen_name_C_Napoleon_Career_Corsican_1	True Corsican	false
names_name_names_irishMcDowell	McDowell	false
names_name_names_scottishAileen	Aileen	false
names_name_names_englishElmira	Elmira	false
names_name_names_scottishJeanna	Jeanna	false
names_name_names_native_americanTolony	Tolony	false
names_name_names_swedishVigdis	Vigdis	false
building_culture_variants_name_sAdmin1_tax_officeeuropean	Tax Office	false
regions_sea_onscreen_name_gulf_of_finland	Gulf of Finland	false
names_name_names_greekTherdoratou	Therdoratou	false
names_name_names_slavonic_generalVengerov	Vengerov	false
names_forts_fort_name_names_prussianFort_Goldbeck	Fort Goldbeck	false
agent_culture_details_description_text_colonelmiddle_east	Colonel. PLACEHOLDER.	false
historical_characters_on_screen_name_eur_george_beresford	George Thomas Beresford	false
start_pos_settlements_onscreen_name_settlement:eur_navarra:pamplona1176789654	Pamplona	false
character_trait_levels_colour_text_C_Infected_Plague_1	"It's the end of the world, the end of the world, you're suffering from life withdrawal!"	false
names_name_names_greekTherdoratos	Therdoratos	false
message_event_text_text_army_destroyed_1	This army has been destroyed. Any survivors may be the prisoners of your enemies.\\n\\n	false
building_description_texts_long_description_pTrade3_trading_company_european	\\n\\nTrading companies can be enormous, with fleets of armed merchant ships carrying all manner of cargoes. An enterprise of this size greatly improves export capacity and increases trade value; it also improves the wealth of town and region each turn. The improved ship building capacity provided by this port also increases the number of sea trade routes that can be utilised. Unfortunately, the happiness of the lower classes is greatly affected by their unpleasant working conditions in the company enterprises.\\n\\nHistorically, the great East India companies of Britain, France and the Netherlands were armed, quasi-independent mercantile states. The British East India Company was wealthy almost beyond imagining: its trade represented about one-sixth of the British national income. Like the French “Compagnie française pour le commerce des Indes orientales” and Dutch “Vereenigde Oost-Indische Compagnie”, the “John Company” had its own fleet and army. In India it fought wars and had its own foreign policy, giving the British government little choice but to support its actions. In modern times only petrochemical, mining and arms companies have commanded comparable power over developing nations.	false
names_name_names_slavonic_generalKursinsk	Kursinsk	false
subtitles_subtitle_text_NCS_02_Tut_Outro.bik_04	Now, he wanted an army.  The years of waiting were almost over.	false
technologies_short_description_economy5_mass_production	A system for making items in huge quantities, where manufacturing is no longer dependent upon the skills of individual craftsmen. 	false
names_name_names_dutchOosterhoudt	Oosterhoudt	false
subtitles_subtitle_text_NCS_02_Tut_Outro.bik_02	He had stepped from the shadows to take command and led his soldiers to victory.	false
subtitles_subtitle_text_NCS_02_Tut_Outro.bik_03	At 24, Napoleon was a Brigadier General of Artillery.	false
campaign_map_towns_and_ports_onscreen_name_town:eur_provence:niece	Nice	false
subtitles_subtitle_text_NCS_02_Tut_Outro.bik_01	As the British warships fled the harbour, so did Napoleon’s last doubts in his abilities.	false
ministerial_positions_strings_on_screen_vice_admiral_of_the_black	Vice Admiral of the Black	false
names_name_names_prussianBrunhild	Brunhild	false
names_name_names_prussianVeronika	Veronika	false
names_name_names_slavonic_generalAndreyev	Andreyev	false
building_description_texts_long_description_tSecret3_masonic_lodge_spain	\\n\\nA Masonic lodge is an ideal meeting place for like-minded people to discuss many important and secret matters. Although primarily for the upper and middle classes, a Masonic lodge does improve the happiness of the lower classes. Perhaps they are pleased that their betters are too busy to be regularly horsewhipping them for impudence…\\n\\nThe first Grand Lodge of the Freemasons was established in England in 1717, when four lodges came together at the Goose and Gridiron Ale House in St Paul’s churchyard. Just a few years later in 1723 James Anderson wrote ‘The Constitutions of the Free-masons’, and laid out the rules by which the fraternity would be governed. In this document he traced the history of “the craft” all the way back to the Old Testament. Whatever its origins, Masonry spread across Europe with some rapidity during the Age of the Enlightenment, prompting warnings from the Catholic Church and suspicion from both revolutionaries and arch-conservatives.	false
message_event_strings_title_prestige_most_regions_factioneuropean	Largest Empire	false
diplomacy_strings_string_european_republic_demand_regular_payment	Perhaps we could come to some agreement. A show of your good faith would be prudent. And what is more prudent that gold?	false
start_pos_settlements_onscreen_name_settlement:egy_beni_suef:beni_suef1635688226	Beni Suef	false
units_on_screen_name_Cav_Light_British_KGL_Light_Dragoons	Kings German Legion Light Dragoons	false
names_name_names_prussianPhilippa	Philippa	false
character_trait_levels_colour_text_C_Feck_Vice_4	To ease his filthy ways, this man has ordered his tailor to alter - most unpleasantly, let it be noted - his breeches.	false
